ticker,exchange,assetType,priceCurrency,startDate,endDate
WGR,NYSE,Stock,USD,,
WGRD,NASDAQ,Stock,USD,,
WGRGF,PINK,Stock,USD,,
WGRIX,NMFQS,Mutual Fund,USD,2011-12-30,2020-04-02
WGRNX,NMFQS,Mutual Fund,USD,2005-10-24,2020-05-28
WGROX,NMFQS,Mutual Fund,USD,1986-11-28,2020-08-14
WGRP,PINK,Stock,USD,2018-03-26,2018-06-01
WGSBX,NMFQS,Mutual Fund,USD,2009-01-02,2016-12-05
WGSCX,NMFQS,Mutual Fund,USD,2002-12-26,2020-08-14
WGSDX,NMFQS,Mutual Fund,USD,2005-04-08,2020-08-14
WGSEF,OTCMKTS,Stock,USD,,
WGSXX,NMFQS,Mutual Fund,USD,,
WGTB,PINK,Stock,USD,2008-12-31,2019-04-04
WGTG,OTCBB,Stock,USD,2017-06-23,2020-08-14
WGVBX,NMFQS,Mutual Fund,USD,1999-10-04,2017-10-13
WGVCX,NMFQS,Mutual Fund,USD,1999-10-08,2017-10-13
WGVYX,NMFQS,Mutual Fund,USD,1995-07-31,2017-10-13
WGW,NYSE,Stock,USD,,
WGXLF,OTCMKTS,Stock,USD,2017-12-13,2017-12-13
WGYY,PINK,Stock,USD,2018-02-05,2018-03-02
WH,NYSE,Stock,USD,2018-05-21,2020-08-14
WH1,,Stock,USD,,
WHAAF,OTCGREY,Stock,USD,,
WHAAX,NMFQS,Mutual Fund,USD,2017-02-01,2017-08-10
WHACX,NMFQS,Mutual Fund,USD,2016-01-04,2017-08-09
WHAIX,NMFQS,Mutual Fund,USD,2015-01-02,2017-12-28
WHAYX,NMFQS,Mutual Fund,USD,2015-01-02,2020-08-14
WHCA,PINK,Stock,USD,2007-07-20,2020-08-14
WHCI,NYSE,Stock,USD,,
WHCP,NASDAQ,Stock,USD,,
WHD,NYSE,Stock,USD,2018-02-08,2020-08-14
WHELF,PINK,Stock,USD,2007-07-16,2020-08-14
WHEN,PINK,Stock,USD,2017-09-22,2020-08-14
WHF,NASDAQ,Stock,USD,2012-12-06,2020-08-14
WHFBL,NASDAQ,Stock,USD,2013-07-22,2018-08-09
WHFBZ,NASDAQ,Stock,USD,2018-11-30,2020-08-14
WHG,NYSE,Stock,USD,2002-06-13,2020-08-14
WHGAX,NMFQS,Mutual Fund,USD,2019-09-03,2020-08-14
WHGB,,Stock,USD,,
WHGCX,NMFQS,Mutual Fund,USD,2019-09-03,2020-08-14
WHGDX,NMFQS,Mutual Fund,USD,2001-08-06,2017-01-24
WHGHX,NMFQS,Mutual Fund,USD,2011-12-28,2020-08-14
WHGIX,NMFQS,Mutual Fund,USD,2005-12-20,2020-08-14
WHGLX,NMFQS,Mutual Fund,USD,2006-06-28,2020-08-14
WHGLY,PINK,Stock,USD,2014-11-14,2020-08-14
WHGMX,NMFQS,Mutual Fund,USD,2005-12-19,2020-08-14
WHGOF,PINK,Stock,USD,2008-03-10,2020-08-14
WHGPF,OTCMKTS,Stock,USD,2003-05-22,2020-08-14
WHGPX,NMFQS,Mutual Fund,USD,2011-03-30,2020-04-14
WHGRF,PINK,Stock,USD,2017-09-22,2020-08-14
WHGSX,NMFQS,Mutual Fund,USD,2007-04-03,2020-08-14
WHHT,PINK,Stock,USD,2008-06-30,2020-08-14
WHI,NYSE,Stock,USD,,
WHIAX,NMFQS,Mutual Fund,USD,2000-06-30,2020-08-14
WHIBX,NMFQS,Mutual Fund,USD,2000-07-18,2020-08-14
WHIT,NASDAQ,Stock,USD,,
WHITF,PINK,Stock,USD,2010-03-30,2020-08-14
WHITX,NMFQS,Mutual Fund,USD,2017-07-25,2020-06-19
WHIYX,NMFQS,Mutual Fund,USD,1998-12-30,2020-08-14
WHKA,OTCMKTS,Stock,USD,2006-06-13,2020-08-14
WHLKF,PINK,Stock,USD,2007-07-16,2020-08-14
WHLKY,PINK,Stock,USD,2008-12-11,2020-08-14
WHLM,NASDAQ,Stock,USD,1996-07-30,2020-08-14
WHLR,NASDAQ,Stock,USD,2012-11-19,2020-08-14
WHLRD,NASDAQ,Stock,USD,2016-09-21,2020-08-14
WHLRP,NASDAQ,Stock,USD,2014-09-24,2020-08-14
WHLRW,NASDAQ,Stock,USD,2014-09-24,2019-04-29
WHLT,PINK,Stock,USD,2017-09-22,2020-08-14
WHLX,PINK,Stock,USD,2009-11-13,2020-08-14
WHOSX,NMFQS,Mutual Fund,USD,1986-12-08,2020-08-14
WHQ,,Stock,USD,,
WHR,NYSE,Stock,USD,1983-06-10,2020-08-14
WHRT,NASDAQ,Stock,USD,,
WHSAX,NMFQS,Mutual Fund,USD,2014-05-29,2016-04-05
WHSCX,NMFQS,Mutual Fund,USD,2015-07-13,2016-04-05
WHSI,PINK,Stock,USD,2014-03-21,2020-08-14
WHSIX,NMFQS,Mutual Fund,USD,2014-05-29,2016-04-05
WHSPF,PINK,Stock,USD,2020-07-13,2020-08-14
WHT,,Stock,USD,,
WHT1,,Stock,USD,,
WHTCF,OTCBB,Stock,USD,2016-01-22,2020-08-14
WHTGF,OTCGREY,Stock,USD,2011-11-16,2020-08-14
WHTPF,OTCGREY,Stock,USD,2020-03-17,2020-08-14
WHTXX,NMFQS,Mutual Fund,USD,,
WHVAX,NMFQS,Mutual Fund,USD,2009-07-31,2017-08-10
WHVCX,NMFQS,Mutual Fund,USD,2014-11-28,2016-05-13
WHVIX,NMFQS,Mutual Fund,USD,2008-12-22,2017-12-28
WHWRF,PINK,Stock,USD,1997-07-24,2020-08-14
WHXCQ,,Stock,USD,,
WHYCX,NMFQS,Mutual Fund,USD,2013-02-07,2020-08-14
WHYDX,NMFQS,Mutual Fund,USD,2013-02-07,2020-08-14
WHYIX,NMFQS,Mutual Fund,USD,2013-02-01,2020-08-14
WHYMX,NMFQS,Mutual Fund,USD,2013-02-01,2020-08-14
WHYRF,OTCGREY,Stock,USD,2008-09-18,2020-08-14
WHYUX,NMFQS,Mutual Fund,USD,2015-01-02,2020-04-14
WHZ,OTCMKTS,Stock,USD,2012-03-23,2016-01-06
WHZT,PINK,Stock,USD,2016-01-04,2020-08-14
WI,NYSE,Stock,USD,,
WIA,NYSE,ETF,USD,2003-09-29,2020-08-14
WIAEX,NMFQS,Mutual Fund,USD,2017-01-03,2020-08-14
WIBAX,NMFQS,Mutual Fund,USD,2018-09-24,2020-08-14
WIBC,NASDAQ,Stock,USD,2016-01-04,2016-08-08
WIBCX,NMFQS,Mutual Fund,USD,1989-09-14,2018-05-04
WIBIX,NMFQS,Mutual Fund,USD,2018-09-24,2020-08-14
WIBMX,NMFQS,Mutual Fund,USD,2018-09-24,2020-08-14
WIC,,Stock,USD,,
WICAX,NMFQS,Mutual Fund,USD,2001-10-02,2020-08-14
WICIX,NMFQS,Mutual Fund,USD,2019-06-03,2020-08-14
WICOF,OTCGREY,Stock,USD,2007-10-04,2019-07-22
WICOX,NMFQS,Mutual Fund,USD,2016-05-04,2020-08-14
WICPX,NMFQS,Mutual Fund,USD,2017-09-18,2020-08-14
WICRX,NMFQS,Mutual Fund,USD,2019-06-03,2020-08-14
WICVX,NMFQS,Mutual Fund,USD,2012-01-31,2020-08-14
WIDE,NASDAQ,Stock,USD,,
WIEFX,NMFQS,Mutual Fund,USD,2016-01-04,2020-08-14
WIEIX,NMFQS,Mutual Fund,USD,2004-05-27,2019-12-19
WIEJX,NMFQS,Mutual Fund,USD,,
WIEMX,NMFQS,Mutual Fund,USD,2017-01-03,2020-08-14
WIENX,NMFQS,Mutual Fund,USD,2004-05-27,2019-12-19
WIESX,NMFQS,Mutual Fund,USD,2013-01-02,2020-08-14
WIEVX,NMFQS,Mutual Fund,USD,2008-07-18,2015-10-29
WIFI,NASDAQ,Stock,USD,2011-05-04,2020-08-14
WIFMX,NMFQS,Mutual Fund,USD,2017-01-03,2020-08-14
WIFT,OTCMKTS,Stock,USD,2006-11-13,2020-08-14
WIGBX,NMFQS,Mutual Fund,USD,2018-01-02,2020-08-14
WIGBY,OTCGREY,Stock,USD,2019-03-22,2020-08-14
WIGOX,NMFQS,Mutual Fund,USD,2017-01-03,2020-08-14
WIGRX,NMFQS,Mutual Fund,USD,2012-01-31,2020-08-14
WIGTX,NMFQS,Mutual Fund,USD,2017-01-03,2020-08-14
WIHLY,PINK,Stock,USD,2014-08-25,2020-08-14
WII,NYSE,Stock,USD,,
WIIBX,NMFQS,Mutual Fund,USD,2007-09-28,2020-08-14
WIIEX,NMFQS,Mutual Fund,USD,2004-12-03,2019-12-19
WIIFX,NMFQS,Mutual Fund,USD,2016-05-04,2020-08-14
WIIGX,NMFQS,Mutual Fund,USD,2017-01-03,2020-08-14
WIINX,NMFQS,Mutual Fund,USD,2017-01-03,2020-08-14
WIIOX,NMFQS,Mutual Fund,USD,2017-01-03,2020-08-14
WIISX,NMFQS,Mutual Fund,USD,2005-11-02,2020-08-14
WIKS,,Stock,USD,,
WIKYY,PINK,Stock,USD,2019-01-11,2019-11-01
WIL,NYSE ARCA,ETF,USD,2014-07-10,2020-08-14
WILC,NASDAQ,Stock,USD,1997-05-20,2020-08-14
WILCX,NMFQS,Mutual Fund,USD,2012-01-31,2020-08-14
WILD,PINK,Stock,USD,2013-02-06,2019-05-21
WILGX,NMFQS,Mutual Fund,USD,2007-09-28,2019-05-07
WILIX,NMFQS,Mutual Fund,USD,2013-01-02,2020-08-14
WILJX,NMFQS,Mutual Fund,USD,2013-01-02,2020-08-14
WILK,NYSE,Stock,USD,,
WILLF,PINK,Stock,USD,2007-07-20,2020-08-14
WILN,NASDAQ,Stock,USD,2016-01-04,2017-09-18
WILNX,NMFQS,Mutual Fund,USD,2013-01-02,2020-08-14
WILSX,NMFQS,Mutual Fund,USD,2013-01-02,2019-01-11
WILTX,NMFQS,Mutual Fund,USD,2007-09-28,2020-08-14
WILYY,PINK,Stock,USD,2011-06-24,2020-08-14
WIMCX,NMFQS,Mutual Fund,USD,2016-05-03,2020-08-14
WIMGX,NMFQS,Mutual Fund,USD,2007-09-28,2019-03-26
WIMHF,PINK,Stock,USD,2007-11-19,2020-08-14
WIMHY,PINK,Stock,USD,2010-07-22,2020-08-14
WIMI,NASDAQ,Stock,USD,2020-04-01,2020-08-14
WIMRX,NMFQS,Mutual Fund,USD,,
WIMSX,NMFQS,Mutual Fund,USD,,
WIMVX,NMFQS,Mutual Fund,USD,2007-09-28,2020-08-14
WIMYX,NMFQS,Mutual Fund,USD,,
WINA,NASDAQ,Stock,USD,1993-08-25,2020-08-14
WINAX,NMFQS,Mutual Fund,USD,2006-01-03,2020-08-14
WINC,NASDAQ,ETF,USD,2019-02-08,2020-08-14
WIND,NASDAQ,Stock,USD,,
WINDX,NMFQS,Mutual Fund,USD,1999-01-29,2020-08-14
WING,NASDAQ,Stock,USD,2015-06-12,2020-08-14
WINH,PINK,Stock,USD,2014-09-09,2020-08-14
WINIX,NMFQS,Mutual Fund,USD,1999-01-04,2020-08-14
WINK,NASDAQ,Stock,USD,,
WINMQ,PINK,Stock,USD,2005-02-09,2020-08-14
WINN,NASDAQ,Stock,USD,,
WINR,OTCQB,Stock,USD,2017-10-09,2020-08-14
WINRW,OTCQB,Stock,USD,2017-10-09,2020-08-14
WINS,NASDAQ,Stock,USD,2015-10-29,2020-08-14
WINS1,NASDAQ,Stock,USD,,
WINT,NASDAQ,Stock,USD,2016-01-04,2020-08-14
WINTX,NMFQS,Mutual Fund,USD,2019-07-09,2020-03-31
WIOPX,NMFQS,Mutual Fund,USD,2017-01-03,2020-08-14
WIORX,NMFQS,Mutual Fund,USD,2017-01-03,2020-08-14
WIP,NYSE ARCA,ETF,USD,2008-03-19,2020-08-14
WIPDX,NMFQS,Mutual Fund,USD,2010-07-30,2020-08-14
WIPIX,NMFQS,Mutual Fund,USD,2008-07-18,2020-08-14
WIPKF,PINK,Stock,USD,2007-08-28,2020-08-14
WIPNX,NMFQS,Mutual Fund,USD,2008-07-18,2015-09-17
WIR,NYSE,Stock,USD,,
WIRE,NASDAQ,Stock,USD,1992-07-20,2020-08-14
WIREX,NMFQS,Mutual Fund,USD,2000-03-31,2020-08-14
WIRL,NASDAQ,Stock,USD,,
WIRX,PINK,Stock,USD,1996-04-09,2020-08-14
WISA,NASDAQ,Stock,USD,2018-07-27,2020-08-14
WISBX,NMFQS,Mutual Fund,USD,2018-09-21,2020-08-14
WISDX,NMFQS,Mutual Fund,USD,2017-01-03,2019-11-01
WISEX,NMFQS,Mutual Fund,USD,2010-03-31,2020-08-14
WISGX,NMFQS,Mutual Fund,USD,2013-12-23,2020-08-14
WISH,PINK,Stock,USD,2004-11-23,2020-08-14
WISIX,NMFQS,Mutual Fund,USD,2005-11-02,2020-08-14
WISKF,PINK,Stock,USD,2014-02-13,2020-08-14
WISM,PINK,Stock,USD,2019-06-10,2020-08-14
WISNX,NMFQS,Mutual Fund,USD,2005-11-02,2020-08-14
WISRF,OTCMKTS,Stock,USD,2017-11-27,2020-08-06
WISSF,OTCGREY,Stock,USD,,
WISVX,NMFQS,Mutual Fund,USD,2007-09-28,2020-08-14
WIT,NYSE,Stock,USD,2000-10-19,2020-08-14
WIT1,,Stock,USD,,
WITAX,NMFQS,Mutual Fund,USD,2017-01-03,2020-08-14
WITE,NYSE ARCA,ETF,USD,2016-01-04,2016-03-10
WITIF,OTCGREY,Stock,USD,2019-09-05,2020-08-14
WITIX,NMFQS,Mutual Fund,USD,2008-03-31,2020-08-14
WITM,NASDAQ,Stock,USD,,
WITS,NASDAQ,Stock,USD,,
WIW,NYSE,ETF,USD,2004-02-25,2020-08-14
WIX,NASDAQ,Stock,USD,2013-11-06,2020-08-14
WIX1,NASDAQ,Stock,USD,,
WIZ,NYSE,ETF,USD,2019-10-17,2020-08-14
WIZD,OTCQB,Stock,USD,2009-02-09,2020-08-14
WIZE,NYSE ARCA,ETF,USD,2016-05-03,2016-10-05
WIZP,OTCQB,Stock,USD,2017-11-20,2020-08-14
WIZPD,OTCBB,Stock,USD,2018-03-06,2018-03-29
WJ,,Stock,USD,,
WJ1,,Stock,USD,,
WJAFF,OTCGREY,Stock,USD,2010-04-05,2019-12-13
WJCI,NASDAQ,Stock,USD,,
WJCO,NASDAQ,Stock,USD,,
WJPLF,PINK,Stock,USD,,
WJRYF,PINK,Stock,USD,2018-03-29,2020-08-14
WJRYY,PINK,Stock,USD,2011-01-25,2020-08-14
WJXFF,OTCGREY,Stock,USD,2007-07-16,2020-08-14
WK,NYSE,Stock,USD,2014-12-12,2020-08-14
WKCAX,NMFQS,Mutual Fund,USD,2014-09-02,2016-04-26
WKCIX,NMFQS,Mutual Fund,USD,2014-08-13,2016-04-26
WKCMF,PINK,Stock,USD,2007-07-18,2020-08-14
WKCMY,OTCMKTS,Stock,USD,,
WKCSX,NMFQS,Mutual Fund,USD,2014-08-13,2016-04-26
WKEY,NASDAQ,Stock,USD,2019-01-11,2020-08-14
WKFAX,NMFQS,Mutual Fund,USD,2012-09-27,2017-10-20
WKFIX,NMFQS,Mutual Fund,USD,2012-09-27,2017-10-20
WKGBF,OTCGREY,Stock,USD,2020-04-29,2020-04-29
WKGFF,PINK,Stock,USD,2020-08-05,2020-08-14
WKGP,NASDAQ,Stock,USD,,
WKHS,NASDAQ,Stock,USD,2014-08-07,2020-08-14
WKKHF,OTCGREY,Stock,USD,2019-10-29,2020-08-14
WKLDD,OTCQB,Stock,USD,2020-07-22,2020-07-24
WKLDF,OTCQB,Stock,USD,2011-10-14,2020-07-01
WKLN,PINK,Stock,USD,2010-12-06,2020-08-14
WKOL,,Stock,USD,,
WKR,NYSE,Stock,USD,,
WKRCF,PINK,Stock,USD,2008-11-10,2020-08-14
WKS,NYSE,Stock,USD,,
WKSGY,OTCGREY,Stock,USD,,
WKSP,OTCQB,Stock,USD,,
WKSP,OTCQB,Stock,USD,2003-07-15,2020-08-14
WKULF,OTCQB,Stock,USD,2019-01-02,2020-08-14
WKYN,OTCMKTS,Stock,USD,2005-02-22,2020-08-14
WL,OTCMKTS,Stock,USD,,
WL6,,Stock,USD,,
WLA,,Stock,USD,,
WLAB,OTCMKTS,Stock,USD,2014-04-01,2020-08-14
WLAN,PINK,Stock,USD,2017-09-22,2020-08-14
WLB,NASDAQ,Stock,USD,1999-04-19,2018-04-24
WLBA,NASDAQ,Stock,USD,2001-01-02,2018-10-09
WLBAQ,PINK,Stock,USD,2001-01-02,2020-04-09
WLBAX,NMFQS,Mutual Fund,USD,2017-08-24,2017-08-24
WLBC,NASDAQ,Stock,USD,,
WLBCX,NMFQS,Mutual Fund,USD,1992-09-21,2020-08-14
WLBDX,NMFQS,Mutual Fund,USD,2013-01-02,2015-08-04
WLBEX,NMFQS,Mutual Fund,USD,2017-08-24,2017-08-24
WLBIX,NMFQS,Mutual Fund,USD,2012-06-04,2015-08-04
WLBMF,PINK,Stock,USD,2007-07-13,2020-08-14
WLC,NYSE,Stock,USD,,
WLCAX,NMFQS,Mutual Fund,USD,2008-03-31,2020-08-14
WLCGX,NMFQS,Mutual Fund,USD,1996-07-15,2020-08-14
WLCIX,NMFQS,Mutual Fund,USD,2008-03-31,2020-08-14
WLCTX,NMFQS,Mutual Fund,USD,2007-11-20,2020-08-14
WLCVX,NMFQS,Mutual Fund,USD,1996-07-15,2020-08-14
WLDA,,Stock,USD,,
WLDBF,PINK,Stock,USD,2020-01-03,2020-08-14
WLDCF,PINK,Stock,USD,2018-08-28,2020-08-14
WLDFF,OTCQB,Stock,USD,2017-01-27,2020-08-14
WLDN,NASDAQ,Stock,USD,2006-11-21,2020-08-14
WLDR,BATS,ETF,USD,2018-01-17,2020-08-14
WLDVF,PINK,Stock,USD,2017-09-22,2018-08-10
WLECX,NMFQS,Mutual Fund,USD,2019-07-09,2020-03-31
WLFC,NASDAQ,Stock,USD,1996-11-15,2020-08-14
WLFDY,PINK,Stock,USD,2017-11-06,2020-08-14
WLFFF,OTCGREY,Stock,USD,2017-05-08,2020-08-14
WLFI,,Stock,USD,,
WLGAX,NMFQS,Mutual Fund,USD,2000-06-30,2020-08-14
WLGBX,NMFQS,Mutual Fund,USD,2000-06-30,2020-08-14
WLGC,OTCMKTS,Stock,USD,2003-02-19,2020-08-14
WLGCX,NMFQS,Mutual Fund,USD,2000-06-30,2020-08-14
WLGPF,PINK,Stock,USD,,
WLGRX,NMFQS,Mutual Fund,USD,2005-12-29,2020-08-14
WLGYX,NMFQS,Mutual Fund,USD,2000-06-30,2020-08-14
WLH,NYSE,Stock,USD,2013-05-16,2020-02-05
WLHN,NASDAQ,Stock,USD,,
WLHSF,PINK,Stock,USD,2010-01-05,2018-01-10
WLIVX,NMFQS,Mutual Fund,USD,2020-06-29,2020-08-14
WLK,NYSE,Stock,USD,2004-08-11,2020-08-14
WLK1,NYSE,Stock,USD,,
WLKP,NYSE,Stock,USD,2014-07-30,2020-08-14
WLKR,OTCBB,Stock,USD,2011-03-02,2018-09-21
WLL,NYSE,Stock,USD,2003-11-20,2020-08-14
WLL1,,Stock,USD,,
WLLHF,OTCGREY,Stock,USD,,
WLLKF,OTCGREY,Stock,USD,,
WLLSF,OTCMKTS,Stock,USD,2017-11-16,2020-08-14
WLLW,CSE,Stock,USD,2017-03-28,2019-05-15
WLM,,Stock,USD,,
WLMIF,PINK,Stock,USD,2007-07-13,2020-08-14
WLMIY,PINK,Stock,USD,2009-01-08,2020-08-14
WLMR,NASDAQ,Stock,USD,,
WLMS,OTCQX,Stock,USD,2006-10-02,2020-08-14
WLNK,,Stock,USD,,
WLOLQ,OTCMKTS,Stock,USD,2017-09-27,2020-08-14
WLOOF,OTCGREY,Stock,USD,2018-11-01,2019-10-28
WLP,NYSE,Stock,USD,2014-09-22,2014-12-02
WLP1,,Stock,USD,,
WLQHF,OTCGREY,Stock,USD,,
WLRF,,Stock,USD,,
WLRH,NASDAQ,Stock,USD,,
WLRHU,NASDAQ,Stock,USD,2016-01-04,2016-06-17
WLRHW,NASDAQ,Stock,USD,2016-01-04,2016-06-17
WLRMF,PINK,Stock,USD,2010-10-07,2020-08-14
WLS,NYSE,Stock,USD,,
WLSC,,Stock,USD,,
WLSE,NYSE,Stock,USD,,
WLSI,OTCMKTS,Stock,USD,2017-09-29,2020-08-14
WLSV,OTCMKTS,Stock,USD,2017-11-22,2017-11-22
WLT,NASDAQ,Stock,USD,1995-10-10,2015-07-07
WLTAX,NMFQS,Mutual Fund,USD,2000-08-17,2020-08-14
WLTBX,NMFQS,Mutual Fund,USD,2000-06-30,2020-08-14
WLTGQ,OTCMKTS,Stock,USD,2017-09-22,2019-05-22
WLTNF,OTCMKTS,Stock,USD,2016-04-08,2020-08-14
WLTTX,NMFQS,Mutual Fund,USD,2007-11-20,2020-08-14
WLTW,NASDAQ,Stock,USD,2016-01-05,2020-08-14
WLTYX,NMFQS,Mutual Fund,USD,1995-12-04,2020-08-14
WLUC,PINK,Stock,USD,2014-07-01,2018-07-26
WLVDX,NMFQS,Mutual Fund,USD,2017-01-03,2020-08-14
WLVIX,NMFQS,Mutual Fund,USD,2003-09-03,2020-08-14
WLVJX,NMFQS,Mutual Fund,USD,2017-01-03,2020-08-14
WLVKX,NMFQS,Mutual Fund,USD,2017-01-03,2020-08-14
WLVLX,NMFQS,Mutual Fund,USD,2017-01-03,2020-08-14
WLVMX,NMFQS,Mutual Fund,USD,2017-01-03,2017-11-24
WLVNX,NMFQS,Mutual Fund,USD,2011-10-25,2017-01-27
WLVOX,NMFQS,Mutual Fund,USD,2017-01-03,2020-08-14
WLVTQ,,Stock,USD,,
WLWHY,PINK,Stock,USD,2007-07-25,2020-08-14
WLYW,PINK,Stock,USD,2017-10-13,2020-08-14
WLYYF,PINK,Stock,USD,2018-02-20,2020-08-14
WM,NYSE,Stock,USD,1991-09-30,2020-08-14
WMAC,PINK,Stock,USD,2011-05-09,2018-05-02
WMAR,NASDAQ,Stock,USD,1993-11-19,2017-09-15
WMB,NYSE,Stock,USD,1981-12-31,2020-08-14
WMBAX,NMFQS,Mutual Fund,USD,2000-09-15,2020-08-14
WMBBX,NMFQS,Mutual Fund,USD,2000-08-08,2020-08-14
WMBCX,NMFQS,Mutual Fund,USD,1992-09-21,2020-08-14
WMBDX,NMFQS,Mutual Fund,USD,1998-03-24,2020-08-14
WMBFX,NMFQS,Mutual Fund,USD,2012-08-03,2020-08-14
WMBGX,NMFQS,Mutual Fund,USD,2017-02-13,2020-08-14
WMBIX,NMFQS,Mutual Fund,USD,2008-03-31,2020-08-14
WMBLX,NMFQS,Mutual Fund,USD,1998-03-24,2020-08-14
WMBRX,NMFQS,Mutual Fund,USD,2018-10-31,2020-08-14
WMBYX,NMFQS,Mutual Fund,USD,2009-10-19,2020-08-14
WMBZX,NMFQS,Mutual Fund,USD,2018-09-24,2020-08-14
WMC,NYSE,Stock,USD,2012-05-11,2020-08-14
WMCAX,NMFQS,Mutual Fund,USD,2013-06-04,2019-12-19
WMCB,PINK,Stock,USD,2003-11-10,2020-08-14
WMCCX,NMFQS,Mutual Fund,USD,2013-06-04,2019-12-19
WMCEX,NMFQS,Mutual Fund,USD,2013-06-04,2019-12-19
WMCIX,NMFQS,Mutual Fund,USD,2011-11-29,2020-08-14
WMCJX,NMFQS,Mutual Fund,USD,2013-10-23,2020-08-14
WMCNX,NMFQS,Mutual Fund,USD,2011-11-29,2020-08-14
WMCO,NYSE,Stock,USD,,
WMCR,NYSE ARCA,ETF,USD,2006-09-21,2019-02-21
WMCRX,NMFQS,Mutual Fund,USD,2013-06-04,2019-12-19
WMCVX,NMFQS,Mutual Fund,USD,1997-12-17,2020-08-14
WMD,NYSE,Stock,USD,,
WMDH,OTCMKTS,Stock,USD,2017-10-10,2020-08-14
WMDL,OTCMKTS,Stock,USD,2001-11-30,2020-08-14
WMDS,PINK,Stock,USD,2017-11-28,2019-06-14
WMELF,PINK,Stock,USD,2020-06-18,2020-08-14
WMFAX,NMFQS,Mutual Fund,USD,2005-04-08,2020-08-14
WMFBX,NMFQS,Mutual Fund,USD,2006-01-03,2016-12-05
WMFCX,NMFQS,Mutual Fund,USD,2005-04-08,2020-08-14
WMFDX,NMFQS,Mutual Fund,USD,2005-04-08,2020-08-14
WMFFX,NMFQS,Mutual Fund,USD,2008-08-01,2020-08-14
WMFG,NASDAQ,Stock,USD,,
WMG,NASDAQ,Stock,USD,2006-12-28,2020-08-14
WMGAX,NMFQS,Mutual Fund,USD,2000-06-30,2020-08-14
WMGBX,NMFQS,Mutual Fund,USD,2000-06-30,2020-08-14
WMGCX,NMFQS,Mutual Fund,USD,2000-06-30,2020-08-14
WMGI,NASDAQ,Stock,USD,2001-07-17,2020-08-14
WMGIZ,NASDAQ,Stock,USD,2013-03-05,2019-03-08
WMGPF,PINK,Stock,USD,2017-07-06,2020-08-14
WMGR,OTCMKTS,Stock,USD,2013-08-01,2020-08-14
WMGRX,NMFQS,Mutual Fund,USD,2005-12-29,2020-08-14
WMGTF,OTCMKTS,Stock,USD,2017-10-16,2020-08-14
WMGYX,NMFQS,Mutual Fund,USD,2000-06-30,2020-08-14
WMHI,PINK,Stock,USD,2012-03-22,2020-08-14
WMICX,NMFQS,Mutual Fund,USD,1995-09-15,2020-08-14
WMIH,NASDAQ,Stock,USD,2012-03-28,2018-10-10
WMIHP,PINK,Stock,USD,,
WMK,NYSE,Stock,USD,1988-01-05,2020-08-14
WMKGX,NMFQS,Mutual Fund,USD,1997-03-12,2020-08-14
WMKMX,NMFQS,Mutual Fund,USD,1997-04-14,2020-08-14
WMKSX,NMFQS,Mutual Fund,USD,1993-12-31,2020-08-14
WMKTX,NMFQS,Mutual Fund,USD,2017-03-01,2020-08-14
WMLIX,NMFQS,Mutual Fund,USD,2003-07-16,2020-08-14
WMLLF,OTCQX,Stock,USD,2005-11-10,2020-08-14
WMLP,NYSE,Stock,USD,2010-07-14,2018-10-09
WMLPQ,PINK,Stock,USD,2010-07-14,2020-04-09
WMLPX,NMFQS,Mutual Fund,USD,2015-01-02,2020-04-14
WMMAX,NMFQS,Mutual Fund,USD,1998-05-12,2020-08-14
WMMCX,NMFQS,Mutual Fund,USD,2000-06-15,2020-08-14
WMMRX,NMFQS,Mutual Fund,USD,2005-12-20,2020-08-14
WMMVF,PINK,Stock,USD,2004-11-15,2020-08-14
WMMVY,OTCQX,Stock,USD,2016-01-04,2020-08-14
WMNAX,NMFQS,Mutual Fund,USD,2020-03-31,2020-08-14
WMNIX,NMFQS,Mutual Fund,USD,2016-01-04,2020-08-14
WMNNF,OTCMKTS,Stock,USD,2017-10-03,2020-08-14
WMNUX,NMFQS,Mutual Fund,USD,2016-01-05,2020-08-14
WMOBX,NMFQS,Mutual Fund,USD,2005-01-03,2016-12-05
WMOXX,NMFQS,Mutual Fund,USD,,
WMPN,PINK,Stock,USD,2008-04-16,2020-08-14
WMPXX,NMFQS,Mutual Fund,USD,,
WMRIX,NMFQS,Mutual Fund,USD,2003-07-16,2020-08-14
WMRSF,OTCGREY,Stock,USD,2017-06-14,2020-08-14
WMS,NYSE,Stock,USD,2014-07-25,2020-08-14
WMS1,,Stock,USD,,
WMSAX,NMFQS,Mutual Fund,USD,2020-03-03,2020-08-14
WMSCX,NMFQS,Mutual Fund,USD,2020-03-03,2020-08-14
WMSDX,NMFQS,Mutual Fund,USD,2020-03-03,2020-08-14
WMSI,PINK,Stock,USD,1983-03-22,2020-08-14
WMSIX,NMFQS,Mutual Fund,USD,2020-03-03,2020-08-14
WMSRX,NMFQS,Mutual Fund,USD,2020-03-03,2020-08-14
WMT,NYSE,Stock,USD,1972-08-25,2020-08-14
WMTCX,NMFQS,Mutual Fund,USD,2005-04-08,2020-08-14
WMTIX,NMFQS,Mutual Fund,USD,2017-01-03,2020-08-14
WMTN,PINK,Stock,USD,2018-01-25,2020-08-14
WMTND,PINK,Stock,USD,2018-02-12,2018-05-16
WMTNQ,PINK,Stock,USD,2015-10-19,2018-01-24
